time[s];current[A]
5877,91584;0
5878,91592;0
5879,91564;0
5880,91572;0
5881,9158;0
5882,91588;0
5883,9156;0
5884,91568;0
5885,91576;0
5886,91584;0
5887,91592;0
5888,91564;0
5889,91572;0
5890,9158;0
5891,91588;0
5892,9156;0
5893,91568;0
5894,91576;0
5895,91584;0
5896,91592;0
5897,91564;0
5898,91572;0
5899,9158;0
5900,91588;0
5901,9156;0
5902,91568;0
5903,91576;0
5904,91584;0
5905,91592;0
5906,91564;0
5907,91572;0
5908,9158;0
5909,91588;0
5910,9156;0
5911,91568;0
5912,91576;0
5913,91584;0
5914,91592;0
5915,91564;0
5916,91572;0
5917,9158;0
5918,91588;0
5919,9156;0
5920,91568;0
5921,91576;0
5922,91584;0
5923,91592;0
5924,91564;0
5925,91572;0
5926,9158;0
5927,91588;0
5928,9156;0
5929,91568;0
5930,91576;0
5931,91584;0
5932,91592;0
5933,91564;0
5934,91572;0
5935,9158;0
5936,91588;0
5937,9156;0
5938,91568;0
5939,91576;0
5940,91584;0
5941,91592;0
5942,91564;0
5943,91572;0
5944,9158;0
5945,91588;0
5946,9156;0
5947,91568;0
5948,91576;0
5949,91584;0
5950,91592;0
5951,91564;0
5952,91572;0
5953,9158;0
5954,91588;0
5955,9156;0
5956,91568;0
5957,91576;0
5958,91584;0
5959,91592;0
5960,91564;0
5961,91572;0
5962,9158;0
5963,91588;0
5964,9156;0
5965,91568;0
5966,91576;0
5967,91584;0
5968,91592;0
5969,91564;0
5970,91572;0
5971,9158;0
5972,91588;0
5973,9156;0
5974,91568;0
5975,91576;0
5976,91584;0
5977,91592;0
5978,91564;0
5979,91572;0
5980,9158;0
5981,91588;0
5982,9156;0
5983,91568;0
5984,91576;0
5985,91584;0
5986,91592;0
5987,91564;0
5988,91572;0
5989,9158;0
5990,91588;0
5991,9156;0
5992,91568;0
5993,91576;0
5994,91584;0
5995,91592;0
5996,91564;0
5997,91572;0
5998,9158;0
5999,91588;0
6000,9156;0
6001,91568;0
6002,91576;0
6003,91584;0
6004,91592;0
6005,91564;0
6006,91572;0
6007,9158;0
6008,91588;0
6009,9156;0
6010,91568;0
6011,91576;0
6012,91584;0
6013,91592;0
6014,91564;0
6015,91572;0
6016,9158;0
6017,91588;0
6018,9156;0
6019,91568;0
6020,91576;0
6021,91584;0
6022,91592;0
6023,91564;0
6024,91572;0
6025,9158;0
6026,91588;0
6027,9156;0
6028,91568;0
6029,91576;0
6030,91584;0
6031,91592;0
6032,91564;0
6033,91572;0
6034,9158;0
6035,91588;0
6036,9156;0
6037,91568;0
6038,91576;0
6039,91584;0
6040,91592;0
6041,91564;0
6042,91572;0
6043,9158;0
6044,91588;0
6045,9156;0
6046,91568;0
6047,91576;0
6048,91584;0
6049,91592;0
6050,91564;0
6051,91572;0
6052,9158;0
6053,91588;0
6054,9156;0
6055,91568;0
6056,91576;0
6057,91584;0
6058,91592;0
6059,91564;0
6060,91572;0
6061,9158;0
6062,91588;0
6063,9156;0
6064,91568;0
6065,91576;0
6066,91584;0
6067,91592;0
6068,91564;0
6069,91572;0
6070,9158;0
6071,91588;0
6072,9156;0
6073,91568;0
6074,91576;0
6075,91584;0
6076,91592;0
6077,91564;0
6078,91572;0
6079,9158;0
6080,91588;0
6081,9156;0
6082,91568;0
6083,91576;0
6084,91584;0
6085,91592;0
6086,91564;0
6087,91572;0
6088,9158;0
6089,91588;0
6090,9156;0
6091,91568;0
6092,91576;0
6093,91584;0
6094,91592;0
6095,91564;0
6096,91572;0
6097,9158;0
6098,91588;0
6099,9156;0
6100,91568;0
6101,91576;0
6102,91584;0
6103,91592;0
6104,91564;0
6105,91572;0
6106,9158;0
6107,91588;0
6108,9156;0
6109,91568;0
6110,91576;0
6111,91584;0
6112,91592;0
6113,91564;0
6114,91572;0
6115,9158;0
6116,91588;0
6117,9156;0
6118,91568;0
6119,91576;0
6120,91584;0
6121,91592;0
6122,91564;0
6123,91572;0
6124,9158;0
6125,91588;0
6126,9156;0
6127,91568;0
6128,91576;0
6129,91584;0
6130,91592;0
6131,91564;0
6132,91572;0
6133,9158;0
6134,91588;0
6135,9156;0
6136,91568;0
6137,91576;0
6138,91584;0
6139,91592;0
6140,91564;0
6141,91572;0
6142,9158;0
6143,91588;0
6144,9156;0
6145,91568;0
6146,91576;0
6147,91584;0
6148,91592;0
6149,91564;0
6150,91572;0
6151,9158;0
6152,91588;0
6153,9156;0
6154,91568;0
6155,91576;0
6156,91584;0
6157,91592;0
6158,91564;0
6159,91572;0
6160,9158;0
6161,91588;0
6162,9156;0
6163,91568;0
6164,91576;0
6165,91584;0
6166,91592;0
6167,91564;0
6168,91572;0
6169,9158;0
6170,91588;0
6171,9156;0
6172,91568;0
6173,91576;0
6174,91584;0
6175,91592;0
6176,91564;0
6177,91572;0
6178,9158;0
6179,91588;0
6180,9156;0
6181,91568;0
6182,91576;0
6183,91584;0
6184,91592;0
6185,91564;0
6186,91572;0
6187,9158;0
6188,91588;0
6189,9156;0
6190,91568;0
6191,91576;0
6192,91584;0
6193,91592;0
6194,91564;0
6195,91572;0
6196,9158;0
6197,91588;0
6198,9156;0
6199,91568;0
6200,91576;0
6201,91584;0
6202,91592;0
6203,91564;0
6204,91572;0
6205,9158;0
6206,91588;0
6207,9156;0
6208,91568;0
6209,91576;0
6210,91584;0
6211,91592;0
6212,91564;0
6213,91572;0
6214,9158;0
6215,91588;0
6216,9156;0
6217,91568;0
6218,91576;0
6219,91584;0
6220,91592;0
6221,91564;0
6222,91572;0
6223,9158;0
6224,91588;0
6225,9156;0
6226,91568;0
6227,91576;0
6228,91584;0
6229,91592;0
6230,91564;0
6231,91572;0
6232,9158;0
6233,91588;0
6234,9156;0
6235,91568;0
6236,91576;0
6237,91584;0
6238,91592;0
6239,91564;0
6240,91572;0
6241,9158;0
6242,91588;0
6243,9156;0
6244,91568;0
6245,91576;0
6246,91584;0
6247,91592;0
6248,91564;0
6249,91572;0
6250,9158;0
6251,91588;0
6252,9156;0
6253,91568;0
6254,91576;0
6255,91584;0
6256,91592;0
6257,91564;0
6258,91572;0
6259,9158;0
6260,91588;0
6261,9156;0
6262,91568;0
6263,91576;0
6264,91584;0
6265,91592;0
6266,91564;0
6267,91572;0
6268,9158;0
6269,91588;0
6270,9156;0
6271,91568;0
6272,91576;0
6273,91584;0
6274,91592;0
6275,91564;0
6276,91572;0
6277,9158;0
6278,91588;0
6279,9156;0
6280,91568;0
6281,91576;0
6282,91584;0
6283,91592;0
6284,91564;0
6285,91572;0
6286,9158;0
6287,91588;0
6288,9156;0
6289,91568;0
6290,91576;0
6291,91584;0
6292,91592;0
6293,91564;0
6294,91572;0
6295,9158;0
6296,91588;0
6297,9156;0
6298,91568;0
6299,91576;0
6300,91584;0
6301,91592;0
6302,91564;0
6303,91572;0
6304,9158;0
6305,91588;0
6306,9156;0
6307,91568;0
6308,91576;0
6309,91584;0
6310,91592;0
6311,91564;0
6312,91572;0
6313,9158;0
6314,91588;0
6315,9156;0
6316,91568;0
6317,91576;0
6318,91584;0
6319,91592;0
6320,91564;0
6321,91572;0
6322,9158;0
6323,91588;0
6324,9156;0
6325,91568;0
6326,91576;0
6327,91584;0
6328,91592;0
6329,91564;0
6330,91572;0
6331,9158;0
6332,91588;0
6333,9156;0
6334,91568;0
6335,91576;0
6336,91584;0
6337,91592;0
6338,91564;0
6339,91572;0
6340,9158;0
6341,91588;0
6342,9156;0
6343,91568;0
6344,91576;0
6345,91584;0
6346,91592;0
6347,91564;0
6348,91572;0
6349,9158;0
6350,91588;0
6351,9156;0
6352,91568;0
6353,91576;0
6354,91584;0
6355,91592;0
6356,91564;0
6357,91572;0
6358,9158;0
6359,91588;0
6360,9156;0
6361,91568;0
6362,91576;0
6363,91584;0
6364,91592;0
6365,91564;0
6366,91572;0
6367,9158;0
6368,91588;0
6369,9156;0
6370,91568;0
6371,91576;0
6372,91584;0
6373,91592;0
6374,91564;0
6375,91572;0
6376,9158;0
6377,91588;0
6378,9156;0
6379,91568;0
6380,91576;0
6381,91584;0
6382,91592;0
6383,91564;0
6384,91572;0
6385,9158;0
6386,91588;0
6387,9156;0
6388,91568;0
6389,91576;0
6390,91584;0
6391,91592;0
6392,91564;0
6393,91572;0
6394,9158;0
6395,91588;0
6396,9156;0
6397,91568;0
6398,91576;0
6399,91584;0
6400,91592;0
6401,91564;0
6402,91572;0
6403,9158;0
6404,91588;0
6405,9156;0
6406,91568;0
6407,91576;0
6408,91584;0
6409,91592;0
6410,91564;0
6411,91572;0
6412,9158;0
6413,91588;0
6414,9156;0
6415,91568;0
6416,91576;0
6417,91584;0
6418,91592;0
6419,91564;0
6420,91572;0
6421,9158;0
6422,91588;0
6423,9156;0
6424,91568;0
6425,91576;0
6426,91584;0
6427,91592;0
6428,91564;0
6429,91572;0
6430,9158;0
6431,91588;0
6432,9156;0
6433,91568;0
6434,91576;0
6435,91584;0
6436,91592;0
6437,91564;0
6438,91572;0
6439,9158;0
6440,91588;0
6441,9156;0
6442,91568;0
6443,91576;0
6444,91584;0
6445,91592;0
6446,91564;0
6447,91572;0
6448,9158;0
6449,91588;0
6450,9156;0
6451,91568;0
6452,91576;0
6453,91584;0
6454,91592;0
6455,91564;0
6456,91572;0
6457,9158;0
6458,91588;0
6459,9156;0
6460,91568;0
6461,91576;0
6462,91584;0
6463,91592;0
6464,91564;0
6465,91572;0
6466,9158;0
6467,91588;0
6468,9156;0
6469,91568;0
6470,91576;0
6471,91584;0
6472,91592;0
6473,91564;0
6474,91572;0
6475,9158;0
6476,91588;0
6477,9156;0
6478,91568;0
6479,91576;0
6480,91584;0
6481,91592;0
6482,91564;0
6483,91572;0
6484,9158;0
6485,91588;0
6486,9156;0
6487,91568;0
6488,91576;0
6489,91584;0
6490,91592;0
6491,91564;0
6492,91572;0
6493,9158;0
6494,91588;0
6495,9156;0
6496,91568;0
6497,91576;0
6498,91584;0
6499,91592;0
6500,91564;0
6501,91572;0
6502,9158;0
6503,91588;0
6504,9156;0
6505,91568;0
6506,91576;0
6507,91584;0
6508,91592;0
6509,91564;0
6510,91572;0
6511,9158;0
6512,91588;0
6513,9156;0
6514,91568;0
6515,91576;0
6516,91584;0
6517,91592;0
6518,91564;0
6519,91572;0
6520,9158;0
6521,91588;0
6522,9156;0
6523,91568;0
6524,91576;0
6525,91584;0
6526,91592;0
6527,91564;0
6528,91572;0
6529,9158;0
6530,91588;0
6531,9156;0
6532,91568;0
6533,91576;0
6534,91584;0
6535,91592;0
6536,91564;0
6537,91572;0
6538,9158;0
6539,91588;0
6540,9156;0
6541,91568;0
6542,91576;0
6543,91584;0
6544,91592;0
6545,91564;0
6546,91572;0
6547,9158;0
6548,91588;0
6549,9156;0
6550,91568;0
6551,91576;0
6552,91584;0
6553,91592;0
6554,91564;0
6555,91572;0
6556,9158;0
6557,91588;0
6558,9156;0
6559,91568;0
6560,91576;0
6561,91584;0
6562,91592;0
6563,91564;0
6564,91572;0
6565,9158;0
6566,91588;0
6567,9156;0
6568,91568;0
6569,91576;0
6570,91584;0
6571,91592;0
6572,91564;0
6573,91572;0
6574,9158;0
6575,91588;0
6576,9156;0
6577,91568;0
6578,91576;0
6579,91584;0
6580,91592;0
6581,91564;0
6582,91572;0
6583,9158;0
6584,91588;0
6585,9156;0
6586,91568;0
6587,91576;0
6588,91584;0
6589,91592;0
6590,91564;0
6591,91572;0
6592,9158;0
6593,91588;0
6594,9156;0
6595,91568;0
6596,91576;0
6597,91584;0
6598,91592;0
6599,91564;0
6600,91572;0
6601,9158;0
6602,91588;0
6603,9156;0
6604,91568;0
6605,91576;0
6606,91584;0
6607,91592;0
6608,91564;0
6609,91572;0
6610,9158;0
6611,91588;0
6612,9156;0
6613,91568;0
6614,91576;0
6615,91584;0
6616,91592;0
6617,91564;0
6618,91572;0
6619,9158;0
6620,91588;0
6621,9156;0
6622,91568;0
6623,91576;0
6624,91584;0
6625,91592;0
6626,91564;0
6627,91572;0
6628,9158;0
6629,91588;0
6630,9156;0
6631,91568;0
6632,91576;0
6633,91584;0
6634,91592;0
6635,91564;0
6636,91572;0
6637,9158;0
6638,91588;0
6639,9156;0
6640,91568;0
6641,91576;0
6642,91584;0
6643,91592;0
6644,91564;0
6645,91572;0
6646,9158;0
6647,91588;0
6648,9156;0
6649,91568;0
6650,91576;0
6651,91584;0
6652,91592;0
6653,91564;0
6654,91572;0
6655,9158;0
6656,91588;0
6657,9156;0
6658,91568;0
6659,91576;0
6660,91584;0
6661,91592;0
6662,91564;0
6663,91572;0
6664,9158;0
6665,91588;0
6666,9156;0
6667,91568;0
6668,91576;0
6669,91584;0
6670,91592;0
6671,91564;0
6672,91572;0
6673,9158;0
6674,91588;0
6675,9156;0
6676,91568;0
6677,91576;0
6678,91584;0
6679,91592;0
6680,91564;0
6681,91572;0
6682,9158;0
6683,91588;0
6684,9156;0
6685,91568;0
6686,91576;0
6687,91584;0
6688,91592;0
6689,91564;0
6690,91572;0
6691,9158;0
6692,91588;0
6693,9156;0
6694,91568;0
6695,91576;0
6696,91584;0
6697,91592;0
6698,91564;0
6699,91572;0
6700,9158;0
6701,91588;0
6702,9156;0
6703,91568;0
6704,91576;0
6705,91584;0
6706,91592;0
6707,91564;0
6708,91572;0
6709,9158;0
6710,91588;0
6711,9156;0
6712,91568;0
6713,91576;0
6714,91584;0
6715,91592;0
6716,91564;0
6717,91572;0
6718,9158;0
6719,91588;0
6720,9156;0
6721,91568;0
6722,91576;0
6723,91584;0
6724,91592;0
6725,91564;0
6726,91572;0
6727,9158;0
6728,91588;0
6729,9156;0
6730,91568;0
6731,91576;0
6732,91584;0
6733,91592;0
6734,91564;0
6735,91572;0
6736,9158;0
6737,91588;0
6738,9156;0
6739,91568;0
6740,91576;0
6741,91584;0
6742,91592;0
6743,91564;0
6744,91572;0
6745,9158;0
6746,91588;0
6747,9156;0
6748,91568;0
6749,91576;0
6750,91584;0
6751,91592;0
6752,91564;0
6753,91572;0
6754,9158;0
6755,91588;0
6756,9156;0
6757,91568;0
6758,91576;0
6759,91584;0
6760,91592;0
6761,91564;0
6762,91572;0
6763,9158;0
6764,91588;0
6765,9156;0
6766,91568;0
6767,91576;0
6768,91584;0
6769,91592;0
6770,91564;0
6771,91572;0
6772,9158;0
6773,91588;0
6774,9156;0
6775,91568;0
6776,91576;0
6777,91584;0
6778,91592;0
6779,91564;0
6780,91572;0
6781,9158;0
6782,91588;0
6783,9156;0
6784,91568;0
6785,91576;0
6786,91584;0
6787,91592;0
6788,91564;0
6789,91572;0
6790,9158;0
6791,91588;0
6792,9156;0
6793,91568;0
6794,91576;0
6795,91584;0
6796,91592;0
6797,91564;0
6798,91572;0
6799,9158;0
6800,91588;0
6801,9156;0
6802,91568;0
6803,91576;0
6804,91584;0
6805,91592;0
6806,91564;0
6807,91572;0
6808,9158;0
6809,91588;0
6810,9156;0
6811,91568;0
6812,91576;0
6813,91584;0
6814,91592;0
6815,91564;0
6816,91572;0
6817,9158;0
6818,91588;0
6819,9156;0
6820,91568;0
6821,91576;0
6822,91584;0
6823,91592;0
6824,91564;0
6825,91572;0
6826,9158;0
6827,91588;0
6828,9156;0
6829,91568;0
6830,91576;0
6831,91584;0
6832,91592;0
6833,91564;0
6834,91572;0
6835,9158;0
6836,91588;0
6837,9156;0
6838,91568;0
6839,91576;0
6840,91584;0
6841,91592;0
6842,91564;0
6843,91572;0
6844,9158;0
6845,91588;0
6846,9156;0
6847,91568;0
6848,91576;0
6849,91584;0
6850,91592;0
6851,91564;0
6852,91572;0
6853,9158;0
6854,91588;0
6855,9156;0
6856,91568;0
6857,91576;0
6858,91584;0
6859,91592;0
6860,91564;0
6861,91572;0
6862,9158;0
6863,91588;0
6864,9156;0
6865,91568;0
6866,91576;0
6867,91584;0
6868,91592;0
6869,91564;0
6870,91572;0
6871,9158;0
6872,91588;0
6873,9156;0
6874,91568;0
6875,91576;0
6876,91584;0
6877,91592;0
6878,91564;0
6879,91572;0
6880,9158;0
6881,91588;0
6882,9156;0
6883,91568;0
6884,91576;0
6885,91584;0
6886,91592;0
6887,91564;0
6888,91572;0
6889,9158;0
6890,91588;0
6891,9156;0
6892,91568;0
6893,91576;0
6894,91584;0
6895,91592;0
6896,91564;0
6897,91572;0
6898,9158;0
6899,91588;0
6900,9156;0
6901,91568;0
6902,91576;0
6903,91584;0
6904,91592;0
6905,91564;0
6906,91572;0
6907,9158;0
6908,91588;0
6909,9156;0
6910,91568;0
6911,91576;0
6912,91584;0
6913,91592;0
6914,91564;0
6915,91572;0
6916,9158;0
6917,91588;0
6918,9156;0
6919,91568;0
6920,91576;0
6921,91584;0
6922,91592;0
6923,91564;0
6924,91572;0
6925,9158;0
6926,91588;0
6927,9156;0
6928,91568;0
6929,91576;0
6930,91584;0
6931,91592;0
6932,91564;0
6933,91572;0
6934,9158;0
6935,91588;0
6936,9156;0
6937,91568;0
6938,91576;0
6939,91584;0
6940,91592;0
6941,91564;0
6942,91572;0
6943,9158;0
6944,91588;0
6945,9156;0
6946,91568;0
6947,91576;0
6948,91584;0
6949,91592;0
6950,91564;0
6951,91572;0
6952,9158;0
6953,91588;0
6954,9156;0
6955,91568;0
6956,91576;0
6957,91584;0
6958,91592;0
6959,91564;0
6960,91572;0
6961,9158;0
6962,91588;0
6963,9156;0
6964,91568;0
6965,91576;0
6966,91584;0
6967,91592;0
6968,91564;0
6969,91572;0
6970,9158;0
6971,91588;0
6972,9156;0
6973,91568;0
6974,91576;0
6975,91584;0
6976,91592;0
6977,91564;0
6978,91572;0
6979,9158;0
6980,91588;0
6981,9156;0
6982,91568;0
6983,91576;0
6984,91584;0
6985,91592;0
6986,91564;0
6987,91572;0
6988,9158;0
6989,91588;0
6990,9156;0
6991,91568;0
6992,91576;0
6993,91584;0
6994,91592;0
6995,91564;0
6996,91572;0
6997,9158;0
6998,91588;0
6999,9156;0
7000,91568;0
7001,91576;0
7002,91584;0
7003,91592;0
7004,91564;0
7005,91572;0
7006,9158;0
7007,91588;0
7008,9156;0
7009,91568;0
7010,91576;0
7011,91584;0
7012,91592;0
7013,91564;0
7014,91572;0
7015,9158;0
7016,91588;0
7017,9156;0
7018,91568;0
7019,91576;0
7020,91584;0
7021,91592;0
7022,91564;0
7023,91572;0
7024,9158;0
7025,91588;0
7026,9156;0
7027,91568;0
7028,91576;0
7029,91584;0
7030,91592;0
7031,91564;0
7032,91572;0
7033,9158;0
7034,91588;0
7035,9156;0
7036,91568;0
7037,91576;0
7038,91584;0
7039,91592;0
7040,91564;0
7041,91572;0
7042,9158;0
7043,91588;0
7044,9156;0
7045,91568;0
7046,91576;0
7047,91584;0
7048,91592;0
7049,91564;0
7050,91572;0
7051,9158;0
7052,91588;0
7053,9156;0
7054,91568;0
7055,91576;0
7056,91584;0
7057,91592;0
7058,91564;0
7059,91572;0
7060,9158;0
7061,91588;0
7062,9156;0
7063,91568;0
7064,91576;0
7065,91584;0
7066,91592;0
7067,91564;0
7068,91572;0
7069,9158;0
7070,91588;0
7071,9156;0
7072,91568;0
7073,91576;0
7074,91584;0
7075,91592;0
7076,91564;0
7077,91572;0
7078,9158;0
7079,91588;0
7080,9156;0
7081,91568;0
7082,91576;0
7083,91584;0
7084,91592;0
7085,91564;0
7086,91572;0
7087,9158;0
7088,91588;0
7089,9156;0
7090,91568;0
7091,91576;0
7092,91584;0
7093,91592;0
7094,91564;0
7095,91572;0
7096,9158;0
7097,91588;0
7098,9156;0
7099,91568;0
7100,91576;0
7101,91584;0
7102,91592;0
7103,91564;0
7104,91572;0
7105,9158;0
7106,91588;0
7107,9156;0
7108,91568;0
7109,91576;0
7110,91584;0
7111,91592;0
7112,91564;0
7113,91572;0
7114,9158;0
7115,91588;0
7116,9156;0
7117,91568;0
7118,91576;0
7119,91584;0
7120,91592;0
7121,91564;0
7122,91572;0
7123,9158;0
7124,91588;0
7125,9156;0
7126,91568;0
7127,91576;0
7128,91584;0
7129,91592;0
7130,91564;0
7131,91572;0
7132,9158;0
7133,91588;0
7134,9156;0
7135,91568;0
7136,91576;0
7137,91584;0
7138,91592;0
7139,91564;0
7140,91572;0
7141,9158;0
7142,91588;0
7143,9156;0
7144,91568;0
7145,91576;0
7146,91584;0
7147,91592;0
7148,91564;0
7149,91572;0
7150,9158;0
7151,91588;0
7152,9156;0
7153,91568;0
7154,91576;0
7155,91584;0
7156,91592;0
7157,91564;0
7158,91572;0
7159,9158;0
7160,91588;0
7161,9156;0
7162,91568;0
7163,91576;0
7164,91584;0
7165,91592;0
7166,91564;0
7167,91572;0
7168,9158;0
7169,91588;0
7170,9156;0
7171,91568;0
7172,91576;0
7173,91584;0
7174,91592;0
7175,91564;0
7176,91572;0
7177,9158;0
7178,91588;0
7179,9156;0
7180,91568;0
7181,91576;0
7182,91584;0
7183,91592;0
7184,91564;0
7185,91572;0
7186,9158;0
7187,91588;0
7188,9156;0
